file,KMeansAD_TAB,ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
050_GHL_id_19_Sensor_tr_43750_1st_55001.csv,0.005288874551939,175001,1129,1,1129.0,0.0064513917063331,0,1
051_GHL_id_20_Sensor_tr_50000_1st_75110.csv,0.0043589532350411,200001,1191,1,1191.0,0.0059549702251488,0,1
052_GHL_id_21_Sensor_tr_50000_1st_98001.csv,0.0045478787960088,200001,971,1,971.0,0.0048549757251213,0,1
053_GHL_id_22_Sensor_tr_50000_1st_126448.csv,0.0461764888111764,200001,6492,5,1298.4,0.0324598377008115,0,1
054_GHL_id_23_Sensor_tr_50000_1st_135001.csv,0.036262128457884,200001,3734,3,1244.66666666667,0.0186699066504667,0,1
055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,0.0063600546331757,200001,1009,1,1009.0,0.0050449747751261,0,1
056_GHL_id_25_Sensor_tr_50000_1st_105568.csv,0.0177524310610037,200001,3144,3,1048.0,0.0157199214003929,0,1
057_SMD_id_1_Facility_tr_4529_1st_4629.csv,0.4209841801794348,23694,542,10,54.2,0.0228749894488056,0,1
058_SMD_id_2_Facility_tr_1087_1st_1187.csv,0.778118597735972,28726,1194,11,108.545454545455,0.0415651326324584,0,1
059_SMD_id_3_Facility_tr_757_1st_857.csv,0.1350411162987327,23689,269,10,26.9,0.0113554814470851,0,1
060_SMD_id_4_Facility_tr_7176_1st_10609.csv,0.8866887093172424,28705,434,5,86.8,0.0151193171921268,0,1
061_SMD_id_5_Facility_tr_7176_1st_15144.csv,0.3861587054049728,28704,1371,6,228.5,0.0477633779264214,0,1
063_SMD_id_7_Facility_tr_5923_1st_6506.csv,0.3387757133146901,23694,1170,13,90.0,0.0493795897695619,0,1
064_SMD_id_8_Facility_tr_2272_1st_2372.csv,0.4597738761744567,21203,782,10,78.2,0.03688157336226,0,1
065_SMD_id_9_Facility_tr_737_1st_837.csv,0.4366457514187241,23697,2398,13,184.461538461538,0.10119424399713,0,1
066_SMD_id_10_Facility_tr_2634_1st_2734.csv,0.2956613304829108,23687,977,8,122.125,0.0412462532190653,0,1
067_SMD_id_11_Facility_tr_1980_1st_2080.csv,0.0328894517652893,22703,1083,9,120.333333333333,0.0477029467471259,0,1
068_SMD_id_12_Facility_tr_1099_1st_1199.csv,0.3171604557863554,28713,303,4,75.75,0.010552711315432,0,1
069_SMD_id_13_Facility_tr_5925_1st_12760.csv,0.3647072034279477,23700,2833,11,257.545454545455,0.119535864978903,0,1
070_SMD_id_14_Facility_tr_1070_1st_1170.csv,0.3343976674064176,28743,424,8,53.0,0.0147514177364923,0,1
071_SMD_id_15_Facility_tr_1109_1st_1209.csv,0.2132566586040898,28700,308,4,77.0,0.0107317073170731,0,1
073_SMD_id_17_Facility_tr_5926_1st_10620.csv,0.0891545085973917,23706,100,7,14.2857142857143,0.0042183413481818,0,1
074_SMD_id_18_Facility_tr_7174_1st_21230.csv,0.3512646257188945,28696,198,3,66.0,0.0068999163646501,0,1
075_SMD_id_19_Facility_tr_564_1st_664.csv,0.2362262194965458,23696,417,20,20.85,0.0175979068197164,0,1
076_SMD_id_20_Facility_tr_5925_1st_17580.csv,0.9435268060108296,23703,161,1,161.0,0.0067923891490528,0,1
077_SMD_id_21_Facility_tr_3026_1st_3126.csv,0.3520650008788449,21207,688,11,62.5454545454546,0.0324421181685292,0,1
078_SMD_id_22_Facility_tr_500_1st_326.csv,0.0572863111635338,23693,1047,13,80.5384615384615,0.0441902671675178,0,1
079_LTDB_id_1_Medical_tr_3618_1st_3718.csv,0.9829266247272485,100000,14781,116,127.422413793103,0.14781,0,1
080_LTDB_id_2_Medical_tr_500_1st_266.csv,0.2138442032796191,100000,14857,137,108.445255474453,0.14857,0,1
081_LTDB_id_3_Medical_tr_500_1st_26.csv,0.368372337371243,100000,31565,166,190.150602409639,0.31565,0,1
083_LTDB_id_5_Medical_tr_15502_1st_15602.csv,0.027550552119366,100000,505,6,84.1666666666667,0.00505,0,1
084_SVDB_id_1_Medical_tr_12973_1st_13073.csv,0.3188535997247632,230400,3537,23,153.782608695652,0.0153515625,0,1
085_SVDB_id_2_Medical_tr_50000_1st_54982.csv,0.5108097597965983,230400,8578,57,150.491228070175,0.0372309027777777,0,1
086_SVDB_id_3_Medical_tr_533_1st_633.csv,0.5969276311436125,230400,16121,117,137.786324786325,0.0699696180555555,0,1
087_SVDB_id_4_Medical_tr_5421_1st_5521.csv,0.9893739690525188,230400,12809,83,154.325301204819,0.0555946180555555,0,1
088_SVDB_id_5_Medical_tr_500_1st_168.csv,0.5920695645479432,230400,22858,191,119.675392670157,0.0992100694444444,0,1
089_SVDB_id_6_Medical_tr_50000_1st_83083.csv,0.1719375316044041,230400,3108,8,388.5,0.0134895833333333,0,1
091_SVDB_id_8_Medical_tr_500_1st_126.csv,0.4396964479848683,230400,17822,83,214.722891566265,0.0773524305555555,0,1
092_SVDB_id_9_Medical_tr_2674_1st_2774.csv,0.9530693920295334,230400,12102,26,465.461538461538,0.0525260416666666,0,1
093_SVDB_id_10_Medical_tr_500_1st_37.csv,0.8671106130022814,230400,18107,152,119.125,0.0785894097222222,0,1
094_SVDB_id_11_Medical_tr_20100_1st_23611.csv,0.8233581286075586,80400,945,8,118.125,0.0117537313432835,0,1
095_SVDB_id_12_Medical_tr_6264_1st_6364.csv,0.4985544698889797,230400,7464,45,165.866666666667,0.0323958333333333,0,1
096_SVDB_id_13_Medical_tr_500_1st_444.csv,0.3641704387916615,230400,7733,43,179.837209302326,0.0335633680555555,0,1
097_SVDB_id_14_Medical_tr_1031_1st_1131.csv,0.9909829766545608,230400,27789,208,133.600961538462,0.120611979166667,0,1
098_SVDB_id_15_Medical_tr_500_1st_303.csv,0.2875648459823283,230400,14599,121,120.652892561983,0.0633637152777777,0,1
099_SVDB_id_16_Medical_tr_1115_1st_1215.csv,0.7145420055008432,230400,16389,164,99.9329268292683,0.0711328125,0,1
100_SVDB_id_17_Medical_tr_17803_1st_17903.csv,0.9565937210600424,130400,3941,25,157.64,0.0302223926380368,0,1
101_SVDB_id_18_Medical_tr_1851_1st_1951.csv,0.7768734649762284,230400,16102,81,198.79012345679,0.0698871527777777,0,1
102_SVDB_id_19_Medical_tr_50000_1st_107354.csv,0.6062558640763563,230400,13376,6,2229.33333333333,0.0580555555555555,0,1
103_SVDB_id_20_Medical_tr_12167_1st_12267.csv,0.1152219121304694,230400,6151,61,100.836065573771,0.0266970486111111,0,1
104_SVDB_id_21_Medical_tr_50000_1st_106634.csv,0.7163210811115494,230400,3503,13,269.461538461538,0.0152039930555555,0,1
105_SVDB_id_22_Medical_tr_500_1st_417.csv,0.8718505911419563,150000,12827,68,188.632352941177,0.0855133333333333,0,1
106_SVDB_id_23_Medical_tr_37500_1st_121963.csv,0.3476327952420421,150000,676,1,676.0,0.0045066666666666,0,1
108_SVDB_id_25_Medical_tr_1238_1st_1338.csv,0.7145348589193798,230400,7048,32,220.25,0.0305902777777777,0,1
109_SVDB_id_26_Medical_tr_1038_1st_1138.csv,0.4651194224490272,230400,20820,167,124.670658682635,0.0903645833333333,0,1
110_SVDB_id_27_Medical_tr_30824_1st_30924.csv,0.219793035513745,230400,7847,42,186.833333333333,0.0340581597222222,0,1
111_SVDB_id_28_Medical_tr_1791_1st_1891.csv,0.9779278685396048,230400,21980,145,151.586206896552,0.0953993055555555,0,1
112_SVDB_id_29_Medical_tr_8226_1st_8326.csv,0.0382911845401911,230400,2559,17,150.529411764706,0.0111067708333333,0,1
114_SVDB_id_31_Medical_tr_25000_1st_63090.csv,0.0103076813685943,100000,497,1,497.0,0.00497,0,1
115_PSM_id_1_Facility_tr_50000_1st_129872.csv,0.2184613357327866,217624,24381,72,338.625,0.112032680219093,1,1
116_TAO_id_1_Environment_tr_500_1st_3.csv,0.8394518605594574,10000,492,464,1.06034482758621,0.0492,1,1
117_TAO_id_2_Environment_tr_500_1st_1.csv,0.7066189517131262,10000,1395,1208,1.15480132450331,0.1395,1,1
118_TAO_id_3_Environment_tr_500_1st_7.csv,0.3338431864981279,10000,488,468,1.04273504273504,0.0488,1,1
119_TAO_id_4_Environment_tr_500_1st_1.csv,0.9271709501904312,10000,945,854,1.10655737704918,0.0945,1,1
121_TAO_id_6_Environment_tr_500_1st_7.csv,0.8444207834162155,10000,1409,1220,1.15491803278689,0.1409,1,1
122_TAO_id_7_Environment_tr_500_1st_19.csv,0.7372932217329822,10000,948,858,1.1048951048951,0.0948,1,1
123_TAO_id_8_Environment_tr_500_1st_62.csv,0.8471338823140733,10000,487,463,1.05183585313175,0.0487,1,1
124_TAO_id_9_Environment_tr_500_1st_1.csv,0.8386294698975222,10000,483,456,1.05921052631579,0.0483,1,1
125_TAO_id_10_Environment_tr_500_1st_9.csv,0.96520830295082,10000,943,856,1.10163551401869,0.0943,1,1
127_TAO_id_12_Environment_tr_500_1st_24.csv,0.1096058155529876,10000,485,457,1.06126914660832,0.0485,1,1
128_TAO_id_13_Environment_tr_500_1st_7.csv,0.8444207834162155,10000,1409,1220,1.15491803278689,0.1409,1,1
129_OPPORTUNITY_id_1_HumanActivity_tr_1801_1st_1901.csv,0.0200309170848005,24693,721,2,360.5,0.0291985582958733,0,1
130_OPPORTUNITY_id_2_HumanActivity_tr_1045_1st_1145.csv,0.0639097141124809,5162,469,1,469.0,0.0908562572646261,0,1
132_OPPORTUNITY_id_4_HumanActivity_tr_895_1st_995.csv,0.0452453655826882,9323,438,1,438.0,0.0469805856483964,0,1
133_OPPORTUNITY_id_5_HumanActivity_tr_1745_1st_6500.csv,0.9996982592464037,6980,480,1,480.0,0.0687679083094555,0,1
134_OPPORTUNITY_id_6_HumanActivity_tr_1477_1st_1577.csv,0.0149488650982032,16515,355,1,355.0,0.0214956100514683,0,1
135_OPPORTUNITY_id_7_HumanActivity_tr_2085_1st_2185.csv,0.0348674239530659,21706,818,2,409.0,0.0376854325992813,0,1
136_OPPORTUNITY_id_8_HumanActivity_tr_1495_1st_1595.csv,0.0154305317270858,26969,625,2,312.5,0.0231747562015647,0,1
137_CreditCard_id_1_Finance_tr_500_1st_541.csv,0.0664886941817414,284807,492,465,1.05806451612903,0.00172748563062,1,1
138_CATSv2_id_1_Sensor_tr_16568_1st_16668.csv,0.0686586275266554,100000,2000,3,666.666666666667,0.02,0,1
139_CATSv2_id_2_Sensor_tr_5592_1st_5692.csv,0.0316943825878807,195000,6600,10,660.0,0.0338461538461538,0,1
141_CATSv2_id_4_Sensor_tr_41727_1st_41827.csv,0.2742418541267897,195000,5900,11,536.363636363636,0.0302564102564102,0,1
142_CATSv2_id_5_Sensor_tr_30704_1st_30804.csv,0.1006728242961331,350000,17100,13,1315.38461538462,0.0488571428571428,0,1
143_CATSv2_id_6_Sensor_tr_50000_1st_60232.csv,0.1299482673187386,200000,4000,7,571.428571428571,0.02,0,1
144_SMAP_id_1_Sensor_tr_2052_1st_5300.csv,0.9999895267320976,8209,1121,1,1121.0,0.136557436959435,0,1
145_SMAP_id_2_Sensor_tr_2133_1st_5400.csv,0.1753271919992079,8532,623,1,623.0,0.0730192217533989,0,1
146_SMAP_id_3_Sensor_tr_2128_1st_5000.csv,0.0551003580643173,8514,295,2,147.5,0.0346488137185811,0,1
147_SMAP_id_4_Sensor_tr_2160_1st_6449.csv,0.0155991739101778,8640,121,1,121.0,0.0140046296296296,0,1
148_SMAP_id_5_Sensor_tr_2011_1st_5060.csv,0.0154993583134325,8044,71,1,71.0,0.0088264545002486,0,1
150_SMAP_id_7_Sensor_tr_2077_1st_5394.csv,0.9800527607308586,8310,281,1,281.0,0.0338146811070998,0,1
151_SMAP_id_8_Sensor_tr_1971_1st_4870.csv,0.9626552690056316,7884,81,1,81.0,0.0102739726027397,0,1
152_SMAP_id_9_Sensor_tr_2073_1st_5600.csv,0.2098181337094259,8294,321,1,321.0,0.0387026766337111,0,1
153_SMAP_id_10_Sensor_tr_1840_1st_4030.csv,0.0200034233195591,7361,41,1,41.0,0.0055698953946474,0,1
154_SMAP_id_11_Sensor_tr_2117_1st_4770.csv,0.0143073925127932,8469,121,1,121.0,0.0142874011099303,0,1
155_SMAP_id_12_Sensor_tr_1907_1st_4800.csv,0.8981828007983074,7628,51,1,51.0,0.0066858940744625,0,1
156_SMAP_id_13_Sensor_tr_1173_1st_2750.csv,0.10645265070858,4693,51,1,51.0,0.0108672490943959,0,1
157_SMAP_id_14_Sensor_tr_2126_1st_5000.csv,0.0576412326860503,8505,322,2,161.0,0.0378600823045267,0,1
158_SMAP_id_15_Sensor_tr_2075_1st_5610.csv,0.9149748518695742,8300,66,1,66.0,0.0079518072289156,0,1
159_SMAP_id_16_Sensor_tr_1757_1st_2650.csv,0.9729291560164084,7029,268,3,89.3333333333333,0.0381277564376155,0,1
160_SMAP_id_17_Sensor_tr_1832_1st_5300.csv,0.0427222054945268,7331,448,1,448.0,0.0611103532942299,0,1
161_SMAP_id_18_Sensor_tr_2075_1st_5550.csv,0.2577464722022517,8302,351,1,351.0,0.042278968923151,0,1
162_SMAP_id_19_Sensor_tr_1908_1st_4690.csv,0.991131543151724,7632,31,1,31.0,0.0040618448637316,0,1
163_SMAP_id_20_Sensor_tr_2051_1st_4575.csv,0.0179086494224624,8205,186,1,186.0,0.0226691042047532,0,1
165_SMAP_id_22_Sensor_tr_2129_1st_5000.csv,0.0501298417170923,8516,508,2,254.0,0.059652418976045,0,1
166_SMAP_id_23_Sensor_tr_1113_1st_1890.csv,0.8671233911678603,4453,41,1,41.0,0.0092072759937121,0,1
167_SMAP_id_24_Sensor_tr_2094_1st_5600.csv,0.9484746614573344,8376,41,1,41.0,0.0048949379178605,0,1
168_SMAP_id_25_Sensor_tr_1998_1st_2098.csv,0.9643486773197784,8579,184,2,92.0,0.0214477211796246,0,1
169_SMAP_id_26_Sensor_tr_1811_1st_4510.csv,0.0921788098984278,7244,81,1,81.0,0.0111816675869685,0,1
170_SMAP_id_27_Sensor_tr_2160_1st_4690.csv,0.0171209749918791,8640,85,1,85.0,0.0098379629629629,0,1
171_SWaT_id_1_Sensor_tr_3749_1st_9522.csv,0.4063213220690292,14996,1986,6,331.0,0.132435316084289,0,1
172_SWaT_id_2_Sensor_tr_23700_1st_23800.csv,0.3587476215733269,399919,50118,27,1856.22222222222,0.125320377376419,0,1
173_GECCO_id_1_Sensor_tr_16165_1st_16265.csv,0.0454209041805563,138521,1726,51,33.843137254902,0.0124602045899177,0,1
174_Exathlon_id_1_Facility_tr_10766_1st_12590.csv,0.999772170713322,43066,5437,3,1812.33333333333,0.126248084335671,0,1
175_Exathlon_id_2_Facility_tr_10684_1st_10784.csv,0.9986465193029982,46656,3787,4,946.75,0.0811685528120713,0,1
176_Exathlon_id_3_Facility_tr_10766_1st_12590.csv,0.9997656613252984,43066,5437,3,1812.33333333333,0.126248084335671,0,1
177_Exathlon_id_4_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
179_Exathlon_id_6_Facility_tr_11665_1st_13484.csv,0.9990870942922392,46660,2928,3,976.0,0.0627518216888126,0,1
180_Exathlon_id_7_Facility_tr_10766_1st_12590.csv,0.9997656613252984,43066,5437,3,1812.33333333333,0.126248084335671,0,1
181_Exathlon_id_8_Facility_tr_11663_1st_13482.csv,0.995856440351498,46655,2948,3,982.666666666667,0.063187225377773,0,1
182_Exathlon_id_9_Facility_tr_10766_1st_12590.csv,0.9997656613252984,43066,5437,3,1812.33333333333,0.126248084335671,0,1
183_Exathlon_id_10_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
184_Exathlon_id_11_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
185_Exathlon_id_12_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
186_Exathlon_id_13_Facility_tr_10766_1st_12590.csv,0.9997656613252984,43066,5437,3,1812.33333333333,0.126248084335671,0,1
187_Exathlon_id_14_Facility_tr_6193_1st_6293.csv,0.9991827355618554,46660,5817,6,969.5,0.124667809687098,0,1
188_Exathlon_id_15_Facility_tr_12538_1st_12638.csv,0.4913281889454581,129197,16105,9,1789.44444444444,0.12465459724297,0,1
189_Exathlon_id_16_Facility_tr_11663_1st_13482.csv,0.995856440351498,46655,2948,3,982.666666666667,0.063187225377773,0,1
190_Exathlon_id_17_Facility_tr_12538_1st_12638.csv,0.4913281889454581,129197,16105,9,1789.44444444444,0.12465459724297,0,1
191_Exathlon_id_18_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
192_Exathlon_id_19_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
193_Exathlon_id_20_Facility_tr_8898_1st_8998.csv,0.9976837854230716,46650,3891,4,972.75,0.0834083601286173,0,1
194_Exathlon_id_21_Facility_tr_6985_1st_7085.csv,0.999267388586983,46649,4856,5,971.2,0.104096550837103,0,1
196_Exathlon_id_23_Facility_tr_11665_1st_13484.csv,0.9991577896206816,46660,2928,3,976.0,0.0627518216888126,0,1
197_Exathlon_id_24_Facility_tr_10766_1st_12590.csv,0.9997656613252984,43066,5437,3,1812.33333333333,0.126248084335671,0,1
198_Exathlon_id_25_Facility_tr_12538_1st_12638.csv,0.4913281889454581,129197,16105,9,1789.44444444444,0.12465459724297,0,1
199_Exathlon_id_26_Facility_tr_12538_1st_12638.csv,0.4913281889454581,129197,16105,9,1789.44444444444,0.12465459724297,0,1
200_Exathlon_id_27_Facility_tr_10766_1st_12590.csv,0.9997656613252984,43066,5437,3,1812.33333333333,0.126248084335671,0,1
